scorer,DLC_dlcrnetms5_First ExperimentJun28shuffle1_200000.30,DLC_dlcrnetms5_First ExperimentJun28shuffle1_200000.31,DLC_dlcrnetms5_First ExperimentJun28shuffle1_200000.32,DLC_dlcrnetms5_First ExperimentJun28shuffle1_200000.33,DLC_dlcrnetms5_First ExperimentJun28shuffle1_200000.34,DLC_dlcrnetms5_First ExperimentJun28shuffle1_200000.35,DLC_dlcrnetms5_First ExperimentJun28shuffle1_200000.36,DLC_dlcrnetms5_First ExperimentJun28shuffle1_200000.37,DLC_dlcrnetms5_First ExperimentJun28shuffle1_200000.38,DLC_dlcrnetms5_First ExperimentJun28shuffle1_200000.39,DLC_dlcrnetms5_First ExperimentJun28shuffle1_200000.40,DLC_dlcrnetms5_First ExperimentJun28shuffle1_200000.41,DLC_dlcrnetms5_First ExperimentJun28shuffle1_200000.42,DLC_dlcrnetms5_First ExperimentJun28shuffle1_200000.43,DLC_dlcrnetms5_First ExperimentJun28shuffle1_200000.44,DLC_dlcrnetms5_First ExperimentJun28shuffle1_200000.45,DLC_dlcrnetms5_First ExperimentJun28shuffle1_200000.46,DLC_dlcrnetms5_First ExperimentJun28shuffle1_200000.47,DLC_dlcrnetms5_First ExperimentJun28shuffle1_200000.48,DLC_dlcrnetms5_First ExperimentJun28shuffle1_200000.49,DLC_dlcrnetms5_First ExperimentJun28shuffle1_200000.50,DLC_dlcrnetms5_First ExperimentJun28shuffle1_200000.51,DLC_dlcrnetms5_First ExperimentJun28shuffle1_200000.52,DLC_dlcrnetms5_First ExperimentJun28shuffle1_200000.53,DLC_dlcrnetms5_First ExperimentJun28shuffle1_200000.54,DLC_dlcrnetms5_First ExperimentJun28shuffle1_200000.55,DLC_dlcrnetms5_First ExperimentJun28shuffle1_200000.56,DLC_dlcrnetms5_First ExperimentJun28shuffle1_200000.57,DLC_dlcrnetms5_First ExperimentJun28shuffle1_200000.58,DLC_dlcrnetms5_First ExperimentJun28shuffle1_200000.59
bodyparts,center,center,center,nose,nose,nose,leftear,leftear,leftear,rightear,rightear,rightear,leftarm,leftarm,leftarm,rightarm,rightarm,rightarm,leftleg,leftleg,leftleg,rightleg,rightleg,rightleg,tail base,tail base,tail base,tailtip,tailtip,tailtip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
8096,786.577,298.756,0.9990000128746033,853.341,187.281,1.0,781.775,250.805,1.0,830.485,293.561,1.0,,,0.0,883.808,269.603,1.0,,,0.0,911.824,403.991,0.9980000257492065,855.599,418.582,0.9909999966621399,,,0.0
8097,829.779,375.213,0.9990000128746033,873.624,210.516,1.0,793.729,269.137,1.0,836.299,314.256,1.0,,,0.0,892.243,298.422,0.9789999723434448,,,0.0,908.636,427.08,1.0,856.634,430.904,1.0,,,0.0
8098,829.767,375.594,1.0,873.762,210.324,1.0,795.449,275.579,0.9990000128746033,836.146,314.424,1.0,,,0.0,892.224,298.126,0.9779999852180481,,,0.0,908.239,427.261,1.0,856.855,430.442,1.0,,,0.0
8099,815.12,381.643,0.9819999933242798,882.258,242.288,1.0,839.914,333.784,0.4099999964237213,847.383,339.588,1.0,804.815,331.759,0.9580000042915344,901.337,329.945,1.0,,,0.0,909.096,431.662,1.0,838.354,460.635,1.0,,,0.0
8100,814.558,371.61,0.9990000128746033,883.602,241.629,1.0,807.793,297.883,0.9990000128746033,846.04,337.715,1.0,,,0.0,899.11,329.219,1.0,,,0.0,910.011,432.388,1.0,834.421,468.324,1.0,,,0.0
8101,802.831,378.196,1.0,892.339,268.416,1.0,805.8,322.214,1.0,845.747,356.434,1.0,,,0.0,898.943,350.271,1.0,,,0.0,909.222,437.638,1.0,839.566,478.665,1.0,,,0.0
8102,801.569,378.55,1.0,882.408,274.63,1.0,807.453,336.608,1.0,846.228,362.256,1.0,907.318,356.956,0.9819999933242798,901.289,365.403,1.0,,,0.0,898.062,446.008,1.0,828.097,502.713,1.0,,,0.0
8103,801.553,378.376,1.0,882.159,274.748,1.0,807.526,336.334,1.0,846.096,362.3,1.0,907.323,357.008,0.9700000286102295,901.399,365.29,1.0,,,0.0,898.197,445.879,1.0,828.151,502.729,1.0,,,0.0
8104,813.267,393.288,0.9990000128746033,868.369,290.47,1.0,810.907,358.756,0.9990000128746033,853.099,369.856,1.0,907.835,363.912,0.9940000176429749,902.492,369.314,0.9739999771118164,,,0.0,894.032,477.175,1.0,821.874,514.751,1.0,,,0.0
8105,818.851,438.679,1.0,863.559,315.363,1.0,807.498,387.37,1.0,857.545,388.09,1.0,,,0.0,897.345,399.688,1.0,,,0.0,898.262,477.379,1.0,823.68,533.947,1.0,,,0.0
8106,805.138,439.055,1.0,844.174,345.913,1.0,802.968,400.057,1.0,847.626,401.64,1.0,891.699,395.075,0.22599999606609344,891.79,419.094,1.0,,,0.0,893.532,481.029,1.0,827.454,555.739,1.0,,,0.0
8107,805.017,438.788,1.0,844.096,346.14,1.0,803.188,399.996,1.0,847.606,401.989,1.0,891.721,395.09,0.25999999046325684,891.398,418.127,1.0,,,0.0,893.48,481.272,1.0,827.85,556.222,1.0,,,0.0
8108,813.846,459.98,0.12300000339746475,798.507,363.233,1.0,790.527,431.776,1.0,839.318,404.686,1.0,,,0.0,884.877,437.248,0.9869999885559082,,,0.0,886.96,484.167,1.0,825.757,567.403,1.0,,,0.0
8109,854.227,468.327,0.996999979019165,766.816,392.02,1.0,793.177,438.12,1.0,833.906,398.304,1.0,,,0.0,882.819,436.474,1.0,,,0.0,896.185,510.084,1.0,827.542,574.083,1.0,,,0.0
8110,853.708,468.414,0.996999979019165,766.965,391.655,1.0,793.096,438.248,1.0,833.714,398.259,1.0,,,0.0,882.769,435.994,1.0,,,0.0,896.744,510.062,0.9990000128746033,827.859,574.016,1.0,,,0.0
8111,857.736,454.203,0.9789999723434448,767.742,411.102,1.0,793.623,445.693,1.0,830.54,397.481,1.0,,,0.0,,,0.0,,,0.0,901.051,522.152,0.9940000176429749,830.96,580.635,1.0,,,0.0
8112,857.406,457.792,0.9490000009536743,767.888,411.228,1.0,793.727,445.656,1.0,830.514,397.669,1.0,,,0.0,,,0.0,788.559,516.159,0.10400000214576721,909.147,517.94,0.996999979019165,831.061,581.022,1.0,,,0.0
8113,858.962,453.913,0.8429999947547913,754.896,409.777,1.0,797.243,446.665,1.0,825.158,400.194,1.0,,,0.0,,,0.0,,,0.0,900.241,522.85,0.9599999785423279,833.559,584.984,1.0,,,0.0
8114,853.308,468.053,0.9990000128746033,752.941,410.857,1.0,795.114,448.464,1.0,823.474,399.828,1.0,,,0.0,875.89,420.914,0.9589999914169312,787.501,522.537,0.11800000071525574,900.048,516.422,0.5709999799728394,836.066,584.262,1.0,,,0.0
8115,852.987,468.231,0.9990000128746033,752.958,410.541,1.0,795.204,448.672,1.0,823.292,399.995,1.0,,,0.0,875.827,420.907,0.9430000185966492,787.441,522.515,0.16599999368190765,899.712,516.375,0.34700000286102295,836.359,584.354,1.0,,,0.0
8116,853.506,457.397,0.9929999709129333,738.579,401.892,1.0,792.961,446.734,1.0,822.346,399.945,1.0,,,0.0,868.297,420.335,0.5839999914169312,,,0.0,,,0.0,835.93,582.293,1.0,,,0.0
8117,839.715,458.045,1.0,734.369,407.623,1.0,789.58,448.789,1.0,814.727,399.898,1.0,,,0.0,860.375,410.643,0.8299999833106995,787.011,522.458,0.36500000953674316,898.62,515.337,0.48100000619888306,837.11,584.058,1.0,,,0.0
8118,837.466,457.333,1.0,718.479,408.909,1.0,783.708,448.556,1.0,807.303,401.914,1.0,,,0.0,,,0.0,785.86,522.18,0.5419999957084656,897.305,500.373,0.9980000257492065,839.349,580.976,1.0,,,0.0
8119,837.928,457.473,1.0,721.62,409.689,1.0,784.236,448.447,1.0,807.405,402.24,1.0,,,0.0,860.127,420.188,0.9679999947547913,786.01,522.091,0.5299999713897705,897.196,500.699,0.9990000128746033,839.693,581.62,1.0,,,0.0
8120,839.154,457.995,1.0,705.83,415.586,1.0,778.903,451.088,1.0,797.28,403.667,1.0,,,0.0,844.156,410.774,0.6209999918937683,,,0.0,895.945,496.93,1.0,839.262,580.093,1.0,,,0.0
8121,822.541,450.735,1.0,700.962,434.022,1.0,775.281,463.536,1.0,787.544,400.172,1.0,779.727,524.362,0.8629999756813049,820.478,411.011,0.527999997138977,,,0.0,893.382,498.247,1.0,838.796,580.326,1.0,,,0.0
8122,822.15,450.036,1.0,700.981,434.108,1.0,775.359,463.604,1.0,787.388,400.095,1.0,779.739,524.327,0.8700000047683716,820.581,410.975,0.5,,,0.0,893.397,498.883,1.0,839.125,580.09,1.0,,,0.0
8123,808.904,462.657,0.9580000042915344,690.386,439.417,1.0,766.276,462.372,1.0,777.353,402.905,1.0,779.783,524.617,0.9570000171661377,,,0.0,,,0.0,894.429,499.218,1.0,836.532,579.875,1.0,,,0.0
8124,808.594,462.48,0.9679999947547913,690.445,439.841,1.0,766.447,462.679,1.0,776.848,402.997,1.0,779.799,524.594,0.9679999947547913,,,0.0,,,0.0,894.551,499.18,1.0,837.002,580.129,1.0,,,0.0
8125,807.995,460.128,0.9940000176429749,687.304,440.273,1.0,764.154,465.066,1.0,776.132,410.369,1.0,,,0.0,,,0.0,,,0.0,894.358,499.377,1.0,837.208,581.302,1.0,,,0.0
8126,802.163,459.576,0.9990000128746033,683.166,435.56,1.0,761.325,464.306,1.0,771.713,405.33,1.0,,,0.0,,,0.0,786.655,523.12,0.15000000596046448,,,0.0,837.717,578.363,1.0,,,0.0
8127,802.415,460.407,0.9980000257492065,683.347,435.413,1.0,761.307,464.091,1.0,771.689,405.228,1.0,,,0.0,,,0.0,,,0.0,,,0.0,837.747,577.875,1.0,,,0.0
8128,803.482,468.536,1.0,676.776,434.455,1.0,758.067,468.212,1.0,764.797,402.691,1.0,779.938,524.44,0.9419999718666077,,,0.0,,,0.0,893.041,491.546,1.0,838.763,579.617,1.0,,,0.0
8129,803.203,459.542,1.0,673.049,438.333,1.0,747.874,476.392,1.0,757.81,411.487,1.0,772.426,530.945,0.9240000247955322,,,0.0,,,0.0,893.633,500.53,0.9940000176429749,839.477,578.591,1.0,,,0.0
8130,803.123,459.79,1.0,673.242,438.297,1.0,747.731,476.31,1.0,757.394,411.609,1.0,772.435,530.932,0.949999988079071,,,0.0,,,0.0,893.4,499.919,0.9940000176429749,839.448,578.57,1.0,,,0.0
8131,788.127,460.293,0.9399999976158142,673.339,454.107,1.0,755.939,480.069,1.0,756.309,415.343,1.0,773.587,530.193,0.9800000190734863,,,0.0,,,0.0,885.811,500.225,0.9950000047683716,841.457,581.978,1.0,,,0.0
8132,804.225,468.142,0.382999986410141,680.057,479.157,1.0,757.279,484.452,1.0,748.512,431.304,1.0,,,0.0,,,0.0,,,0.0,892.374,492.245,1.0,842.352,582.406,1.0,,,0.0
8133,789.986,470.595,1.0,680.66,497.263,1.0,745.473,496.957,1.0,737.152,441.63,1.0,779.64,548.175,0.4359999895095825,,,0.0,794.612,540.341,0.7480000257492065,893.744,485.239,1.0,844.196,584.158,1.0,,,0.0
8134,790.125,470.737,1.0,680.819,497.289,1.0,745.283,496.95,1.0,737.264,441.836,1.0,779.583,548.268,0.3540000021457672,,,0.0,794.74,540.579,0.9179999828338623,,,0.0,844.29,583.995,1.0,,,0.0
8135,778.819,473.804,1.0,673.017,492.733,1.0,729.847,495.793,1.0,729.095,444.094,1.0,,,0.0,,,0.0,802.914,540.147,0.5460000038146973,,,0.0,,,0.0,,,0.0
8136,779.44,473.71,1.0,673.176,492.848,1.0,729.675,495.473,1.0,729.234,443.73,1.0,,,0.0,,,0.0,802.773,540.086,0.5509999990463257,,,0.0,,,0.0,,,0.0
8137,763.63,460.951,0.6809999942779541,655.382,491.771,1.0,712.751,485.044,1.0,706.863,442.939,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
8138,736.245,473.459,1.0,624.008,492.047,1.0,690.337,496.675,1.0,674.862,447.764,1.0,732.044,515.816,0.7990000247955322,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
8139,736.311,473.755,1.0,623.937,492.11,1.0,689.878,496.631,1.0,675.015,447.659,1.0,732.069,515.868,0.7350000143051147,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
8140,721.282,475.434,1.0,603.483,504.396,1.0,666.343,508.303,1.0,659.107,451.185,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
8141,716.745,474.661,1.0,578.412,505.108,1.0,646.373,512.24,1.0,635.379,461.178,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
8142,716.316,475.024,1.0,578.485,505.142,1.0,646.668,512.295,1.0,635.511,461.709,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
8143,689.921,475.603,1.0,545.549,509.033,1.0,615.342,514.207,1.0,610.803,468.155,1.0,,,0.0,,,0.0,780.067,541.55,0.8389999866485596,,,0.0,,,0.0,,,0.0
8144,657.462,477.17,1.0,511.17,504.72,1.0,584.362,515.504,1.0,575.188,464.91,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
8145,610.208,490.665,1.0,479.273,500.027,1.0,554.439,518.766,1.0,549.151,464.575,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
8146,611.284,490.217,1.0,479.636,500.064,1.0,554.153,518.819,1.0,548.833,464.436,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
8147,611.576,499.175,1.0,468.852,506.537,1.0,546.794,527.355,1.0,541.336,463.921,1.0,,,0.0,,,0.0,,,0.0,,,0.0,738.03,526.665,1.0,,,0.0
8148,612.174,498.826,1.0,468.992,506.678,1.0,545.593,527.13,1.0,541.229,463.675,1.0,,,0.0,,,0.0,,,0.0,,,0.0,738.015,526.537,1.0,,,0.0
8149,603.81,493.111,1.0,464.635,514.68,1.0,547.965,527.243,1.0,532.696,466.766,1.0,,,0.0,,,0.0,,,0.0,,,0.0,734.527,522.637,1.0,,,0.0
8150,604.987,488.187,1.0,469.088,524.647,1.0,552.054,526.609,1.0,540.323,466.777,1.0,,,0.0,,,0.0,,,0.0,,,0.0,738.584,515.668,1.0,,,0.0
8151,605.485,487.599,1.0,468.957,524.442,1.0,552.719,526.573,1.0,539.812,467.145,1.0,,,0.0,,,0.0,,,0.0,,,0.0,738.871,515.472,1.0,,,0.0
8152,602.619,487.823,1.0,473.643,539.341,1.0,561.823,529.778,1.0,539.61,477.646,1.0,,,0.0,,,0.0,651.127,566.363,0.5199999809265137,657.474,558.015,0.1979999989271164,738.301,513.776,1.0,,,0.0
8153,601.638,487.732,1.0,470.478,547.445,1.0,556.155,532.195,1.0,539.903,477.381,1.0,,,0.0,,,0.0,,,0.0,,,0.0,733.967,511.315,1.0,,,0.0
8154,601.744,487.74,1.0,470.746,547.249,1.0,556.334,531.995,1.0,539.814,477.452,1.0,,,0.0,,,0.0,650.907,565.529,0.13099999725818634,,,0.0,733.611,511.176,1.0,,,0.0
8155,598.781,490.388,1.0,468.768,558.325,1.0,553.275,543.183,1.0,534.782,484.303,1.0,,,0.0,,,0.0,,,0.0,,,0.0,730.686,508.132,1.0,,,0.0
8156,597.278,489.916,1.0,467.133,561.986,1.0,553.939,544.733,1.0,531.527,492.374,1.0,,,0.0,,,0.0,651.377,563.924,0.9430000185966492,726.882,487.576,0.9419999718666077,708.263,493.67,0.800000011920929,,,0.0
8157,586.175,497.182,1.0,466.023,566.518,1.0,554.363,547.768,1.0,522.344,494.307,1.0,,,0.0,,,0.0,,,0.0,,,0.0,716.795,490.68,0.9160000085830688,,,0.0
8158,585.129,497.584,1.0,465.872,566.324,1.0,554.56,547.911,1.0,520.833,494.05,1.0,,,0.0,,,0.0,,,0.0,,,0.0,716.539,490.876,0.8040000200271606,,,0.0
8159,585.847,494.32,1.0,477.253,568.648,1.0,563.559,547.153,1.0,523.733,495.28,1.0,,,0.0,,,0.0,,,0.0,,,0.0,709.369,491.79,0.8009999990463257,,,0.0
8160,584.425,493.772,1.0,478.691,568.428,1.0,564.173,544.576,1.0,521.858,493.865,1.0,,,0.0,,,0.0,,,0.0,,,0.0,710.815,497.058,0.5249999761581421,,,0.0
8161,583.679,497.138,1.0,483.456,585.05,1.0,569.142,547.082,1.0,524.981,498.244,1.0,,,0.0,,,0.0,,,0.0,,,0.0,712.435,496.497,1.0,,,0.0
8162,587.108,492.012,1.0,494.247,596.583,1.0,568.876,558.628,1.0,525.613,512.316,1.0,,,0.0,,,0.0,650.96,556.549,0.996999979019165,,,0.0,715.756,494.121,1.0,,,0.0
8163,587.156,492.021,1.0,494.192,596.442,1.0,568.93,558.53,1.0,525.9,512.533,1.0,,,0.0,,,0.0,650.866,556.274,0.996999979019165,,,0.0,715.738,494.349,1.0,,,0.0
8164,599.234,504.434,1.0,512.98,614.677,1.0,572.502,561.465,1.0,526.806,527.492,1.0,,,0.0,,,0.0,657.263,557.002,1.0,,,0.0,720.567,492.573,1.0,,,0.0
8165,604.942,513.909,1.0,512.802,635.04,1.0,568.262,592.107,1.0,530.949,553.414,1.0,660.069,571.793,0.3479999899864197,,,0.0,661.743,558.636,1.0,,,0.0,716.634,490.082,0.9850000143051147,,,0.0
8166,604.998,514.371,1.0,512.967,635.261,1.0,568.487,591.935,1.0,530.731,553.736,1.0,660.007,571.743,0.335999995470047,,,0.0,660.954,558.703,1.0,,,0.0,717.365,489.724,0.996999979019165,,,0.0
8167,599.574,531.702,1.0,510.136,662.247,1.0,573.427,607.806,1.0,532.399,578.007,1.0,604.907,610.879,1.0,,,0.0,666.529,568.985,0.10999999940395355,,,0.0,708.482,484.667,0.9890000224113464,,,0.0
8168,590.351,549.144,1.0,481.159,676.61,1.0,557.922,627.429,1.0,517.791,592.01,1.0,589.478,627.117,1.0,,,0.0,653.977,574.373,0.5400000214576721,,,0.0,,,0.0,,,0.0
8169,566.587,574.177,1.0,464.416,695.998,1.0,538.505,653.266,0.9990000128746033,498.401,614.778,1.0,572.64,645.151,0.9829999804496765,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
8170,566.422,574.604,1.0,464.261,696.081,1.0,539.664,642.629,0.9990000128746033,498.422,614.727,1.0,572.53,645.307,0.9589999914169312,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
8171,563.472,600.277,1.0,450.905,714.464,1.0,533.772,673.404,1.0,490.35,639.158,1.0,559.764,675.715,0.9990000128746033,,,0.0,615.594,636.61,0.12700000405311584,557.714,548.777,0.25099998712539673,657.213,545.219,1.0,,,0.0
8172,563.532,600.65,1.0,450.958,714.431,1.0,534.289,673.677,1.0,490.489,639.418,1.0,560.415,675.639,0.9909999966621399,,,0.0,615.455,644.151,0.4880000054836273,557.6,548.492,0.14399999380111694,657.045,545.671,1.0,,,0.0
8173,554.869,609.881,1.0,459.22,730.82,1.0,533.526,689.468,1.0,493.339,653.668,1.0,563.11,684.438,1.0,,,0.0,620.702,641.382,0.9929999709129333,547.073,556.046,0.9300000071525574,645.335,548.033,0.9169999957084656,,,0.0
8174,552.422,617.128,1.0,463.749,746.969,1.0,536.395,700.948,1.0,492.003,660.961,1.0,563.729,684.638,1.0,,,0.0,619.399,644.366,0.996999979019165,541.346,555.227,0.23600000143051147,,,0.0,,,0.0
8175,551.431,616.683,1.0,464.372,747.529,1.0,536.59,700.989,1.0,491.894,660.709,1.0,563.697,684.646,1.0,,,0.0,619.395,645.054,0.9959999918937683,541.306,555.308,0.18199999630451202,,,0.0,,,0.0
8176,547.083,622.331,1.0,463.947,754.943,1.0,535.318,705.082,1.0,485.408,668.198,1.0,562.969,693.252,1.0,,,0.0,618.538,648.902,0.9959999918937683,532.197,571.019,0.29100000858306885,627.608,555.619,0.8970000147819519,,,0.0
8177,536.864,629.289,1.0,464.684,758.281,1.0,537.33,704.31,1.0,486.475,670.586,1.0,562.848,693.303,0.9990000128746033,,,0.0,613.725,650.296,0.7860000133514404,,,0.0,627.974,563.212,1.0,,,0.0
8178,537.109,628.54,1.0,464.685,758.373,1.0,536.884,704.561,1.0,486.349,670.357,1.0,562.403,693.931,1.0,,,0.0,613.462,650.333,0.8840000033378601,,,0.0,627.888,563.239,1.0,,,0.0
8179,548.42,634.243,0.9290000200271606,464.246,763.617,1.0,538.364,706.186,1.0,490.092,670.273,1.0,587.946,693.012,0.9990000128746033,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
8180,557.52,651.024,0.9010000228881836,,,0.0,550.714,721.276,1.0,503.345,690.107,1.0,588.185,707.978,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
8181,560.143,652.604,1.0,508.735,787.796,1.0,559.956,736.93,1.0,510.795,706.695,1.0,,,0.0,,,0.0,,,0.0,,,0.0,644.451,605.911,1.0,,,0.0
8182,559.787,651.58,1.0,508.682,787.701,1.0,559.91,736.951,1.0,510.544,707.129,1.0,,,0.0,,,0.0,,,0.0,,,0.0,644.437,605.728,1.0,,,0.0
8183,560.247,660.156,1.0,511.51,805.27,1.0,563.006,754.017,1.0,514.47,733.918,1.0,589.11,739.589,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
8184,560.048,660.779,1.0,511.473,805.881,1.0,562.397,753.841,1.0,514.241,734.025,1.0,589.092,739.559,1.0,,,0.0,,,0.0,657.164,601.224,0.25600001215934753,641.491,602.893,1.0,,,0.0
8185,556.323,690.911,1.0,513.052,838.4,1.0,566.335,785.1,1.0,515.796,767.46,1.0,593.893,748.016,0.9990000128746033,623.178,691.098,0.9959999918937683,,,0.0,,,0.0,,,0.0,,,0.0
8186,544.035,717.95,1.0,511.895,857.417,1.0,560.562,801.162,1.0,515.014,786.902,1.0,589.469,770.321,1.0,,,0.0,,,0.0,523.681,635.645,1.0,612.582,604.339,0.996999979019165,,,0.0
8187,544.801,718.269,1.0,512.365,856.815,1.0,561.182,800.525,1.0,515.082,787.171,1.0,589.427,770.085,1.0,,,0.0,,,0.0,523.572,635.54,0.9990000128746033,612.579,604.418,0.996999979019165,,,0.0
8188,544.56,717.247,1.0,508.515,861.912,1.0,564.416,801.597,1.0,515.117,788.457,1.0,,,0.0,,,0.0,,,0.0,524.779,635.616,0.8809999823570251,609.373,606.309,1.0,,,0.0
8189,544.368,716.259,1.0,508.913,867.949,1.0,563.549,802.479,1.0,514.338,785.968,1.0,588.566,779.843,0.9959999918937683,,,0.0,613.186,698.774,0.5360000133514404,521.51,636.141,1.0,610.434,606.514,1.0,,,0.0
8190,544.38,716.808,1.0,508.993,868.145,1.0,563.171,802.473,1.0,514.174,785.825,1.0,588.59,779.815,0.9950000047683716,,,0.0,613.275,698.754,0.3240000009536743,521.417,635.882,1.0,610.026,607.081,1.0,,,0.0
8191,547.569,725.403,1.0,506.974,869.238,1.0,562.55,801.856,1.0,508.087,783.055,1.0,588.955,780.137,0.9980000257492065,,,0.0,613.138,698.982,0.8169999718666077,523.923,638.455,1.0,616.896,609.517,1.0,,,0.0
8192,545.544,715.939,1.0,525.558,874.728,1.0,562.807,810.137,1.0,504.09,791.724,1.0,588.264,779.481,1.0,,,0.0,614.398,701.014,0.9490000009536743,524.794,640.849,0.996999979019165,615.227,611.938,1.0,,,0.0
8193,543.631,731.69,0.9990000128746033,531.403,885.332,1.0,563.08,829.217,1.0,516.761,821.225,0.9990000128746033,592.854,801.938,1.0,607.1,702.045,0.11599999666213989,614.219,708.478,0.9909999966621399,518.263,666.87,1.0,,,0.0,,,0.0
8194,543.239,731.464,1.0,531.401,885.403,1.0,563.156,829.339,1.0,516.927,821.442,0.9940000176429749,592.947,802.146,1.0,607.106,702.148,0.1420000046491623,614.053,708.798,0.9909999966621399,518.861,666.636,1.0,,,0.0,,,0.0
8195,554.033,773.38,1.0,,,0.0,578.749,850.232,1.0,519.984,849.772,1.0,595.201,804.704,0.5839999914169312,,,0.0,612.782,713.002,0.9950000047683716,506.763,706.37,1.0,574.275,637.274,1.0,,,0.0
8196,555.033,772.125,1.0,,,0.0,578.404,850.208,1.0,520.446,850.061,1.0,,,0.0,,,0.0,612.853,712.642,0.9959999918937683,507.059,705.785,0.9990000128746033,572.479,641.453,1.0,,,0.0
8197,553.995,790.203,1.0,,,0.0,578.447,862.639,1.0,525.68,865.163,1.0,620.111,737.552,0.1509999930858612,,,0.0,614.157,728.358,0.953000009059906,502.031,731.272,1.0,573.133,650.055,1.0,,,0.0
8198,550.308,792.667,1.0,,,0.0,577.902,861.494,1.0,517.923,861.073,1.0,596.312,828.231,0.7390000224113464,499.028,829.064,0.9990000128746033,611.615,754.111,1.0,504.072,733.666,1.0,,,0.0,,,0.0
8199,549.711,791.898,1.0,,,0.0,577.509,860.806,1.0,518.452,861.08,1.0,596.146,828.288,0.6830000281333923,,,0.0,612.073,754.746,1.0,504.308,734.182,1.0,,,0.0,,,0.0
8200,554.089,788.575,1.0,,,0.0,578.965,861.218,1.0,521.149,851.877,1.0,604.769,837.767,1.0,,,0.0,630.872,775.704,1.0,520.399,731.917,1.0,,,0.0,,,0.0
8201,563.188,794.456,1.0,,,0.0,583.076,859.657,1.0,520.832,848.009,1.0,610.228,844.206,1.0,,,0.0,634.729,776.111,1.0,524.683,740.119,1.0,613.001,681.662,0.9990000128746033,,,0.0
8202,562.819,795.12,1.0,,,0.0,582.758,859.55,1.0,520.895,848.003,1.0,610.153,844.193,1.0,,,0.0,634.701,776.167,0.9990000128746033,523.967,739.607,1.0,612.906,681.654,0.9990000128746033,,,0.0
8203,560.73,791.582,1.0,,,0.0,587.816,849.998,1.0,522.408,846.383,1.0,611.675,833.878,0.9980000257492065,,,0.0,635.137,774.823,1.0,524.25,739.256,1.0,611.827,681.595,1.0,,,0.0
8204,555.09,772.689,1.0,,,0.0,596.532,832.075,1.0,522.699,833.769,1.0,,,0.0,,,0.0,634.091,775.074,1.0,525.179,738.154,1.0,612.177,681.452,1.0,,,0.0
8205,555.836,763.482,0.9990000128746033,,,0.0,599.96,815.465,1.0,532.751,835.629,1.0,627.559,779.057,0.3050000071525574,,,0.0,632.696,770.074,1.0,,,0.0,615.028,676.991,1.0,,,0.0
8206,555.538,763.148,1.0,,,0.0,599.769,815.455,1.0,532.839,836.408,1.0,627.531,779.097,0.3100000023841858,,,0.0,632.604,770.18,1.0,,,0.0,615.037,676.767,1.0,,,0.0
8207,556.05,752.764,1.0,,,0.0,596.732,801.671,1.0,550.879,837.963,1.0,627.611,779.745,0.8960000276565552,,,0.0,626.838,762.64,1.0,,,0.0,610.695,669.647,0.9259999990463257,,,0.0
8208,555.476,753.256,1.0,,,0.0,596.898,801.463,1.0,550.757,838.303,1.0,627.181,779.775,0.9020000100135803,,,0.0,626.63,762.0,0.9990000128746033,,,0.0,610.821,669.661,0.753000020980835,,,0.0
8209,549.981,756.085,1.0,644.91,852.697,1.0,601.337,800.227,1.0,567.325,839.848,1.0,624.592,763.226,0.9290000200271606,,,0.0,618.529,758.757,0.9750000238418579,,,0.0,601.888,659.379,1.0,,,0.0
8210,556.479,763.31,1.0,658.459,835.825,1.0,610.733,796.35,1.0,580.279,843.991,1.0,625.493,758.121,0.9829999804496765,,,0.0,617.973,763.551,0.17399999499320984,,,0.0,,,0.0,,,0.0
8211,556.331,763.461,1.0,658.254,836.162,1.0,610.233,796.582,1.0,580.432,844.134,1.0,625.647,758.311,0.9869999885559082,,,0.0,617.993,763.526,0.21699999272823334,,,0.0,,,0.0,,,0.0
8212,557.496,771.13,1.0,666.875,830.148,1.0,613.952,795.092,1.0,585.189,839.207,1.0,625.711,756.705,0.8769999742507935,,,0.0,,,0.0,,,0.0,595.81,659.578,0.9980000257492065,,,0.0
